Zeit:;SDP1_01_330SY_RPM.Current_Value;SDP1_08_111TT.PV;SDP1_01_340TT.PV;SDP1_01_346PT.PV;SDP1_01_310SY_RPM.Current_Value;SDP1_01_326PT.PV;SDP1_01_370SY_RPM.Current_Value;SDP1_01_386PT.PV;SDP1_01_340TIC.SP;SDP1_56_665FT.PV;SDP1_56_461DT.PV;SDP1_56_361DT.PV;SDP1_02_230SY.PV;SDP1_08_110TT.PV;SDP1_56_565FT.PV
04.12.2021 20:10:16.939;66;;;;66,5;;;;;;;;;;
04.12.2021 20:10:17.173;;;;;;;66,5;;;;;;;;
04.12.2021 20:10:22.673;;;;207;;;;;;;;;;;
04.12.2021 20:10:24.673;;;;;;;;204;;;;;;;
04.12.2021 20:10:26.954;;;;;;201;;;;;;;;;
04.12.2021 20:10:28.423;;;;;;;;;;;;;;;11488,89
04.12.2021 20:10:28.939;67;;;;67,0;;;;;;;;;;
04.12.2021 20:10:29.189;;;;;;;67,0;;;;;;;;
04.12.2021 20:10:35.579;;;90,2;;;;;;;;;;;;
04.12.2021 20:10:52.595;;;90,5;;;;;;;;;;;;
04.12.2021 20:11:40.095;;;90,1;;;;;;;;;;;;
04.12.2021 20:11:57.189;;;;;;;;208;;;;;;;
04.12.2021 20:12:32.423;;;;;;;;;;;;;;;11559,69
04.12.2021 20:12:34.783;;;;;;;;;;;;;98,5;;
04.12.2021 20:13:03.814;;;;;;;;;;;;;;69;
04.12.2021 20:13:15.314;;68,7;;;;;;;;;;;;;
04.12.2021 20:13:31.173;;;;211;;;;;;;;;;;
04.12.2021 20:13:55.675;;;;211;;;;;;;;;;;
04.12.2021 20:13:57.159;;;;;;;;208;;;;;;;
04.12.2021 20:13:58.940;;;;;;;;;;;;;;;11548,22
04.12.2021 20:13:58.972;;;;;;205;;;;;;;;;
04.12.2021 20:13:59.425;;;;;;;;;;;;;;;11545,65
04.12.2021 20:14:00.456;;;;;;206;;;;;;;;;
04.12.2021 20:14:01.097;;;90,2;;;;;;;;;;;;
04.12.2021 20:14:01.675;;;;211;;;;;;;;;;;
04.12.2021 20:14:07.175;;;;;;;;208;;;;;;;
04.12.2021 20:14:10.159;;;;210;;;;;;;;;;;
04.12.2021 20:14:10.956;;;;;;204;;;;;;;;;
04.12.2021 20:14:12.909;;;;;;;;;;;;;;;11542,76
04.12.2021 20:14:42.331;;;;;;;;;;;;;;69;
04.12.2021 20:14:49.831;;68,8;;;;;;;;;;;;;
04.12.2021 20:14:59.676;;;;;;;67,1;;;;;;;;
04.12.2021 20:15:00.441;67;;;;67,4;;;;;;;;;;
04.12.2021 20:15:13.082;;;90,5;;;;;;;;;;;;
04.12.2021 20:16:13.801;;69,0;;;;;;;;;;;;;
04.12.2021 20:16:27.848;;;;;;;;;89,00;;;;;;
04.12.2021 20:17:03.176;;;;;;;68,0;;;;;;;;
04.12.2021 20:17:03.442;68;;;;68,0;;;;;;;;;;
04.12.2021 20:17:11.176;;;;218;;;;;;;;;;;
04.12.2021 20:17:12.458;;;;;;213;;;;;;;;;
04.12.2021 20:17:29.318;;;;;;;;;;;;;;70;
04.12.2021 20:17:46.568;;;90,0;;;;;;;;;;;;
04.12.2021 20:17:47.162;;;;217;;;;;;;;;;;
04.12.2021 20:17:55.162;;;;;;;;215;;;;;;;
04.12.2021 20:18:03.412;;;;;;;;;;;;;;;11720,09
04.12.2021 20:18:03.443;;;;;;212;;;;;;;;;
04.12.2021 20:18:04.178;;;;;;;;214;;;;;;;
04.12.2021 20:18:04.412;;;;;;;;;;;;;;;11718,41
04.12.2021 20:18:04.444;;;;;;212;;;;;;;;;
04.12.2021 20:18:06.803;;69,1;;;;;;;;;;;;;
04.12.2021 20:18:08.912;;;;;;;;;;;;;;;11718,18
04.12.2021 20:18:16.022;;69,1;;;;;;;;;1,1817;0,9958;;70;
04.12.2021 20:18:30.444;;;;;;211;;;;;;;;;
04.12.2021 20:18:32.163;;;;;;;;214;;;;;;;
04.12.2021 20:18:38.178;;;;;;;68,1;;;;;;;;
04.12.2021 20:18:38.944;68;;;;68,4;;;;;;;;;;
04.12.2021 20:19:41.085;;;89,9;;;;;;;;;;;;
04.12.2021 20:21:10.178;;;;;;;69,0;;;;;;;;
04.12.2021 20:21:10.444;69;;;;69,0;;;;;;;;;;
04.12.2021 20:21:16.663;;;;224;;;;;;;;;;;
04.12.2021 20:21:25.647;;;;;;;;221;;;;;;;
04.12.2021 20:21:54.960;;;;;;219;;;;;;;;;
04.12.2021 20:21:57.929;;;;;;;;;;;;;;;11883,54
04.12.2021 20:21:59.663;;;;224;;;;;;;;;;;
04.12.2021 20:22:01.570;;;89,6;;;;;;;;;;;;
04.12.2021 20:22:08.429;;;;;;;;;;;;;;;11874,46
04.12.2021 20:22:08.460;;;;;;217;;;;;;;;;
04.12.2021 20:22:08.960;;;;;;217;;;;;;;;;
04.12.2021 20:22:09.429;;;;;;;;;;;;;;;11878,53
04.12.2021 20:22:09.648;;;;;;;;221;;;;;;;
04.12.2021 20:22:10.148;;;;224;;;;;;;;;;;
04.12.2021 20:22:11.960;;;;;;217;;;;;;;;;
04.12.2021 20:22:13.070;;;89,5;;;;;;;;;;;;
04.12.2021 20:22:21.148;;;;224;;;;;;;;;;;
04.12.2021 20:22:23.663;;;;;;;;221;;;;;;;
04.12.2021 20:23:19.228;;;;;;;;;;;;;;70;
04.12.2021 20:23:45.728;;69,0;;;;;;;;;;;;;
04.12.2021 20:24:27.431;;;;;;;;;;;;;;;11872,85
04.12.2021 20:24:43.040;;68,9;;;;;;;;;;;;;
04.12.2021 20:24:50.447;69;;;;69,3;;;;;;;;;;
04.12.2021 20:24:50.697;;;;;;;69,3;;;;;;;;
04.12.2021 20:24:51.040;;;;;;;;;;;;;;69;
04.12.2021 20:24:51.259;;;;;;;69,5;;;;;;;;
04.12.2021 20:24:51.447;70;;;;69,5;;;;;;;;;;
04.12.2021 20:25:02.681;;;;228;;;;;;;;;;;
04.12.2021 20:25:17.619;;;89,6;;;;;;;;;;;;
04.12.2021 20:25:35.447;;;;;;223;;;;;;;;;
04.12.2021 20:25:37.681;;;;;;;;225;;;;;;;
04.12.2021 20:26:00.572;;;89,4;;;;;;;;;;;;
04.12.2021 20:26:02.416;;;;;;;;;;;;;;;11964,97
04.12.2021 20:26:04.651;;;;228;;;;;;;;;;;
04.12.2021 20:26:12.682;;;;;;;;225;;;;;;;
04.12.2021 20:26:12.916;;;;;;;;;;;;;;;11959,28
04.12.2021 20:26:12.963;;;;;;221;;;;;;;;;
04.12.2021 20:26:13.916;;;;;;;;;;;;;;;11957,94
04.12.2021 20:26:13.963;;;;;;222;;;;;;;;;
04.12.2021 20:26:14.666;;;;;;;;225;;;;;;;
04.12.2021 20:26:23.151;;;;228;;;;;;;;;;;
04.12.2021 20:26:23.791;;;;;;;;;;;;;;69;
04.12.2021 20:26:30.291;;68,8;;;;;;;;;;;;;
04.12.2021 20:26:31.448;;;;;;221;;;;;;;;;
04.12.2021 20:26:32.073;;;89,3;;;;;;;;;;;;
04.12.2021 20:27:46.855;;;;;;;;;88,50;;;;;;
04.12.2021 20:27:53.433;;;;;;;;;;;;;;;11951,62
04.12.2021 20:28:16.011;;;;;;;;;;;1,1813;0,9958;;;
04.12.2021 20:28:30.683;;;;227;;;;;;;;;;;
04.12.2021 20:28:57.167;;;;;;;;224;;;;;;;
04.12.2021 20:28:59.183;;;;;;;69,6;;;;;;;;
04.12.2021 20:28:59.949;70;;;;69,9;;;;;;;;;;
04.12.2021 20:29:00.167;;;;;;;70,0;;;;;;;;
04.12.2021 20:29:00.480;70;;;;70,0;;;;;;;;;;
04.12.2021 20:29:04.667;;;;;;;;228;;;;;;;
04.12.2021 20:29:07.167;;;;231;;;;;;;;;;;
04.12.2021 20:29:30.512;;;;;;226;;;;;;;;;
04.12.2021 20:29:34.934;;68,5;;;;;;;;;;;;;
04.12.2021 20:29:35.918;;;;;;;;;;;;;;;12045,15
04.12.2021 20:29:46.434;;;;;;;;;;;;;;69;
04.12.2021 20:29:57.574;;;89,0;;;;;;;;;;;;
04.12.2021 20:30:00.965;;;;;;;;;;;;;98,0;;
04.12.2021 20:30:01.699;;;;;;;;228;;;;;;;
04.12.2021 20:30:12.168;;;;231;;;;;;;;;;;
04.12.2021 20:30:17.934;;;;;;;;;;;;;;;12042,07
04.12.2021 20:30:18.027;;;;;;225;;;;;;;;;
04.12.2021 20:30:18.527;;;;;;224;;;;;;;;;
04.12.2021 20:30:18.934;;;;;;;;;;;;;;;12042,82
04.12.2021 20:30:20.168;;;;;;;;228;;;;;;;
04.12.2021 20:30:29.168;;;;231;;;;;;;;;;;
04.12.2021 20:30:47.153;;;;;;;;228;;;;;;;
04.12.2021 20:30:48.012;;;;;;226;;;;;;;;;
04.12.2021 20:30:50.074;;;88,9;;;;;;;;;;;;
04.12.2021 20:31:03.934;;68,4;;;;;;;;;;;;;
04.12.2021 20:31:05.418;;;;;;;;;;;;;;;12047,77
04.12.2021 20:31:12.935;;;;;;;;;;;;;;69;
04.12.2021 20:31:16.685;;;;;;;69,9;;;;;;;;
04.12.2021 20:31:17.513;70;;;;69,6;;;;;;;;;;
04.12.2021 20:31:18.013;70;;;;69,5;;;;;;;;;;
04.12.2021 20:31:18.185;;;;;;;69,5;;;;;;;;
04.12.2021 20:31:21.013;;;;;;221;;;;;;;;;
04.12.2021 20:31:22.153;;;;;;;;225;;;;;;;
04.12.2021 20:31:27.669;;;;227;;;;;;;;;;;
04.12.2021 20:31:33.950;;;;;;;;;;;;;;;11970,71
04.12.2021 20:31:35.185;;;;;;;70,0;;;;;;;;
04.12.2021 20:31:35.513;70;;;;70,0;;;;;;;;;;
04.12.2021 20:33:07.438;;;;;;;;;;;;;;69;
04.12.2021 20:33:14.860;;;;;;;;;87,80;;;;;;
04.12.2021 20:33:23.579;;;88,5;;;;;;;;;;;;
04.12.2021 20:33:28.657;;;;231;;;;;;;;;;;
04.12.2021 20:33:40.485;;;;;;;;;;;;;97,5;;
04.12.2021 20:33:54.157;;;;231;;;;;;;;;;;
04.12.2021 20:34:01.157;;;;;;;;228;;;;;;;
04.12.2021 20:34:15.438;;68,1;;;;;;;;;;;;;
04.12.2021 20:34:22.939;;;;;;;;;;;;;;;12043,27
04.12.2021 20:34:23.032;;;;;;224;;;;;;;;;
04.12.2021 20:34:23.423;;;;;;;;;;;;;;;12042,44
04.12.2021 20:34:23.532;;;;;;225;;;;;;;;;
04.12.2021 20:34:24.157;;;;;;;;228;;;;;;;
04.12.2021 20:34:42.439;;;;;;;;;;;;;;69;
04.12.2021 20:34:44.079;;;88,4;;;;;;;;;;;;
04.12.2021 20:34:50.673;;;;231;;;;;;;;;;;
04.12.2021 20:34:56.517;;;;;;224;;;;;;;;;
04.12.2021 20:35:11.673;;;;231;;;;;;;;;;;
04.12.2021 20:35:38.673;;;;;;;;228;;;;;;;
04.12.2021 20:35:42.439;;68,0;;;;;;;;;;;;;
04.12.2021 20:36:08.439;;;;;;;;;;;;;;;12038,10
04.12.2021 20:36:09.517;70;;;;70,2;;;;;;;;;;
04.12.2021 20:36:09.673;;;;;;;70,4;;;;;;;;
04.12.2021 20:36:10.189;;;;;;;70,5;;;;;;;;
04.12.2021 20:36:10.501;71;;;;70,5;;;;;;;;;;
04.12.2021 20:36:13.017;;;;;;229;;;;;;;;;
04.12.2021 20:36:15.579;;;88,4;;;;;;;;;;;;
04.12.2021 20:36:36.658;;;;;;;;232;;;;;;;
04.12.2021 20:38:08.424;;;;;;;;;;;;;;;12129,54
04.12.2021 20:38:10.174;;;;235;;;;;;;;;;;
04.12.2021 20:38:16.127;;67,6;;;;;;;;;1,1812;0,9958;;68;
04.12.2021 20:38:17.018;70;;;;70,0;;;;;;;;;;
04.12.2021 20:38:17.221;;;;;;;70,0;;;;;;;;
04.12.2021 20:38:18.597;;;87,8;;;;;;;;;;;;
04.12.2021 20:38:22.675;;;;;;;;228;;;;;;;
04.12.2021 20:38:25.675;;;;231;;;;;;;;;;;
04.12.2021 20:38:27.441;;;;;;;;;;;;;;;12067,91
04.12.2021 20:38:27.550;;;;;;224;;;;;;;;;
04.12.2021 20:38:28.425;;;;;;;;;;;;;;;12063,60
04.12.2021 20:38:28.519;;;;;;225;;;;;;;;;
04.12.2021 20:38:28.675;;;;;;;;228;;;;;;;
04.12.2021 20:38:30.175;;;;231;;;;;;;;;;;
04.12.2021 20:38:46.441;;67,5;;;;;;;;;;;;;
04.12.2021 20:38:57.925;;;;;;;;;;;;;;;12037,77
04.12.2021 20:39:02.019;70;;;;70,1;;;;;;;;;;
04.12.2021 20:39:02.191;;;;;;;70,1;;;;;;;;
04.12.2021 20:39:03.238;;;;;;;70,5;;;;;;;;
04.12.2021 20:39:03.519;71;;;;70,5;;;;;;;;;;
04.12.2021 20:39:06.081;;;87,9;;;;;;;;;;;;
04.12.2021 20:39:08.519;;;;;;229;;;;;;;;;
04.12.2021 20:39:24.145;;;;235;;;;;;;;;;;
04.12.2021 20:39:29.926;;;;;;;;;;;;;;68;
04.12.2021 20:40:03.926;;;;;;;;;;;;;;;12130,12
04.12.2021 20:40:08.989;70;;;;70,0;;;;;;;;;;
04.12.2021 20:40:09.161;;;;;;;70,0;;;;;;;;
04.12.2021 20:40:21.020;;;;;;224;;;;;;;;;
04.12.2021 20:40:33.504;71;;;;70,5;;;;;;;;;;
04.12.2021 20:40:33.676;;;;;;;70,5;;;;;;;;
04.12.2021 20:40:44.145;;;;;;;;232;;;;;;;
04.12.2021 20:41:09.067;;;88,1;;;;;;;;;;;;
04.12.2021 20:42:14.943;;67,2;;;;;;;;;;;;;
04.12.2021 20:42:19.959;;;;;;;;;;;;;;68;
04.12.2021 20:42:21.569;;;87,8;;;;;;;;;;;;
04.12.2021 20:42:28.662;;;;234;;;;;;;;;;;
04.12.2021 20:42:30.662;;;;;;;;231;;;;;;;
04.12.2021 20:42:32.428;;;;;;;;;;;;;;;12129,33
04.12.2021 20:42:32.537;;;;;;228;;;;;;;;;
04.12.2021 20:42:33.429;;;;;;;;;;;;;;;12129,73
04.12.2021 20:42:33.522;;;;;;229;;;;;;;;;
04.12.2021 20:42:36.162;;;;;;;;231;;;;;;;
04.12.2021 20:42:39.569;;;87,7;;;;;;;;;;;;
04.12.2021 20:42:49.444;;67,1;;;;;;;;;;;;;
04.12.2021 20:42:49.647;;;;234;;;;;;;;;;;
04.12.2021 20:42:57.178;;;;;;;70,4;;;;;;;;
04.12.2021 20:42:57.491;70;;;;70,2;;;;;;;;;;
04.12.2021 20:42:58.178;;;;;;;70,0;;;;;;;;
04.12.2021 20:42:58.506;70;;;;70,0;;;;;;;;;;
04.12.2021 20:43:03.959;;;;;;;;;;;;;;68;
04.12.2021 20:43:09.662;;;;231;;;;;;;;;;;
04.12.2021 20:43:13.006;;;;;;224;;;;;;;;;
04.12.2021 20:43:49.930;;;;;;;;;;;;;;;12034,44
04.12.2021 20:44:17.570;;;88,4;;;;;;;;;;;;
04.12.2021 20:44:25.008;71;;;;71,0;;;;;;;;;;
04.12.2021 20:44:25.180;;;;;;;71,0;;;;;;;;
04.12.2021 20:44:31.164;;;;238;;;;235;;;;;;;
04.12.2021 20:44:38.492;;;;;;233;;;;;;;;;
04.12.2021 20:44:47.915;;;;;;;;;;;;;;;12204,45
04.12.2021 20:45:20.212;;;;;;;;;;;;;;67;
04.12.2021 20:45:22.087;;;87,5;;;;;;;;;;;;
04.12.2021 20:45:25.728;;66,7;;;;;;;;;;;;;
04.12.2021 20:45:34.212;;;;;;;;228;;;;;;;
04.12.2021 20:46:00.228;;;;;;;70,5;;;;;;;;
04.12.2021 20:46:00.462;71;;;;70,5;;;;;;;;;;
04.12.2021 20:46:03.587;;;87,7;;;;;;;;;;;;
04.12.2021 20:46:25.712;;;;234;;;;;;;;;;;
04.12.2021 20:46:36.462;;;;;;228;;;;;;;;;
04.12.2021 20:46:37.212;;;;;;;;231;;;;;;;
04.12.2021 20:46:37.431;;;;;;;;;;;;;;;12116,15
04.12.2021 20:46:37.462;;;;;;228;;;;;;;;;
04.12.2021 20:46:37.915;;;;;;;;;;;;;;;12118,33
04.12.2021 20:46:38.212;;;;;;;;231;;;;;;;
04.12.2021 20:46:44.212;;;;;;;70,4;;;;;;;;
04.12.2021 20:46:44.946;70;;;;70,1;;;;;;;;;;
04.12.2021 20:46:45.212;;;;;;;70,0;;;;;;;;
04.12.2021 20:46:45.446;70;;;;70,0;;;;;;;;;;
04.12.2021 20:46:45.665;;;;233;;;;;;;;;;;
04.12.2021 20:46:49.712;;66,6;;;;;;;;;;;;;
04.12.2021 20:46:51.587;;;87,6;;;;;;;;;;;;
04.12.2021 20:46:51.728;;;;;;;;;;;;;;67;
04.12.2021 20:46:57.665;;;;;;;;227;;;;;;;
04.12.2021 20:47:02.665;;;;231;;;;;;;;;;;
04.12.2021 20:47:14.853;;;;;;;;;87,50;;;;;;
04.12.2021 20:47:43.118;;;;;;;;;;;;;97,3;;
04.12.2021 20:47:44.009;;;;;;224;;;;;;;;;
04.12.2021 20:47:44.931;;;;;;;;;;;;;;;12035,37
04.12.2021 20:47:48.587;;;87,7;;;;;;;;;;;;
04.12.2021 20:48:03.853;;;;;;;;;87,79;;;;;;
04.12.2021 20:48:16.103;;66,6;;;;;;;;;1,1812;0,9957;;67;
04.12.2021 20:48:25.447;71;;;;;;;;;;;;;;
04.12.2021 20:48:55.947;;;;;71,0;;;;;;;;;;
04.12.2021 20:49:11.197;;;;234;;;;;;;;;;;
04.12.2021 20:49:30.966;;;;;;233;;;;;;;;;
04.12.2021 20:49:43.529;;;;;;;;;;;;;96,9;;
04.12.2021 20:50:05.201;;;;;;;71,0;;;;;;;;
04.12.2021 20:50:10.717;;;;;;;;235;;;;;;;
04.12.2021 20:50:27.078;;;87,0;;;;;;;;;;;;
04.12.2021 20:50:28.656;;;;234;;;;;;;;;;;
04.12.2021 20:50:34.938;;;;;;;;;;;;;;;12179,24
04.12.2021 20:50:35.234;;;;;;;70,5;;;;;;;;
04.12.2021 20:50:39.859;;;;;;;;;87,01;;;;;;
04.12.2021 20:50:41.531;;;;;;231;;;;;;;;;
04.12.2021 20:50:41.656;;;;;;;;231;;;;;;;
04.12.2021 20:50:41.938;;;;;;;;;;;;;;;12164,80
04.12.2021 20:50:42.672;;;;;;;;231;;;;;;;
04.12.2021 20:50:42.938;;;;;;;;;;;;;;;12164,05
04.12.2021 20:50:42.984;;;;;;;;;;;;;96,8;;
04.12.2021 20:50:46.531;;;;;;231;;;;;;;;;
04.12.2021 20:50:48.860;;;;;;;;;87,01;;;;;;
04.12.2021 20:50:53.172;;;;234;;;;;;;;;;;
04.12.2021 20:50:58.672;;;;235;;;;;;;;;;;
04.12.2021 20:51:04.672;;;;;;;;231;;;;;;;
04.12.2021 20:51:23.533;70;;;;;;;;;;;;;;
04.12.2021 20:51:24.517;70;;;;;;;;;;;;;;
04.12.2021 20:51:26.517;;;;;;230;;;;;;;;;
04.12.2021 20:51:40.689;;;;231;;;;;;;;;;;
04.12.2021 20:52:11.626;;;86,9;;;;;;;;;;;;
04.12.2021 20:52:27.861;;;;;;;;;86,85;;;;;;
04.12.2021 20:53:12.189;;;;;;;;;;;;;;67;
04.12.2021 20:53:20.893;;66,5;;;;;;;;;;;;;
04.12.2021 20:53:36.502;;;;;;;;;;;;;;;12115,97
04.12.2021 20:53:43.409;;;;;;;;;;;;;96,5;;
04.12.2021 20:53:57.081;;;87,4;;;;;;;;;;;;
04.12.2021 20:53:58.862;;;;;;;;;87,37;;;;;;
04.12.2021 20:54:05.018;71;;;;;;;;;;;;;;
04.12.2021 20:54:28.034;;;;;;233;;;;;;;;;
04.12.2021 20:54:33.409;;66,2;;;;;;;;;;;;;
04.12.2021 20:54:33.690;;;;;;;70,6;;;;;;;;
04.12.2021 20:54:34.706;;;;;;;71,0;;;;;;;;
04.12.2021 20:54:41.581;;;86,9;;;;;;;;;;;;
04.12.2021 20:54:42.174;;;;234;;;;;;;;;;;
04.12.2021 20:54:42.674;;;;;;;;236;;;;;;;
04.12.2021 20:54:44.174;;;;;;;;235;;;;;;;
04.12.2021 20:54:45.409;;;;;;;;;;;;;;67;
04.12.2021 20:54:46.862;;;;;;;;;86,90;;;;;;
04.12.2021 20:54:46.987;;;;;;;;;;;;;;;12172,58
04.12.2021 20:54:47.018;;;;;;232;;;;;;;;;
04.12.2021 20:54:47.862;;;;;;;;;86,89;;;;;;
04.12.2021 20:54:47.987;;;;;;;;;;;;;;;12170,66
04.12.2021 20:54:48.018;;;;;;231;;;;;;;;;
04.12.2021 20:54:51.674;;;;;;;;235;;;;;;;
04.12.2021 20:54:52.581;;;86,8;;;;;;;;;;;;
04.12.2021 20:54:53.190;;;;234;;;;235;;;;;;;
04.12.2021 20:54:53.706;;;;;;;70,9;;;;;;;;
04.12.2021 20:54:53.987;;;;;;;;;;;;;;;12175,95
04.12.2021 20:54:54.909;;66,0;;;;;;;;;;;;;
04.12.2021 20:55:05.895;;;;;;;;;;;;;;66;
04.12.2021 20:55:12.677;;;;235;;;;;;;;;;;
04.12.2021 20:55:22.521;;;;;;233;;;;;;;;;
04.12.2021 20:55:23.989;70;;;;;;;;;;;;;;
04.12.2021 20:55:42.896;;;;;;;;;;;;;96,4;;
04.12.2021 20:56:08.569;;;86,3;;;;;;;;;;;;
04.12.2021 20:56:30.850;;;;;;;;;86,25;;;;;;
04.12.2021 20:56:33.506;;;;;70,9;;;;;;;;;;
04.12.2021 20:56:34.694;;;;;;;70,0;;;;;;;;
04.12.2021 20:56:55.506;70;;;;;;;;;;;;;;
04.12.2021 20:57:00.663;;;;;;;;228;;;;;;;
04.12.2021 20:58:16.148;;65,6;;227;;;;;;;1,1813;0,9957;;66;
04.12.2021 20:58:34.586;;;86,3;;;;;;;;;;;;
04.12.2021 20:58:35.008;;;;;70,0;;;;;;;;;;
04.12.2021 20:58:40.023;;;;;;224;;;;;;;;;
04.12.2021 20:58:43.664;;;;227;;;;;;;;;;;
04.12.2021 20:58:46.664;;;;;;;;228;;;;;;;
04.12.2021 20:58:48.852;;;;;;;;;86,33;;;;;;
04.12.2021 20:58:48.992;;;;;;;;;;;;;;;12012,27
04.12.2021 20:58:50.977;;;;;;;;;;;;;;;12015,23
04.12.2021 20:58:51.024;;;;;;225;;;;;;;;;
04.12.2021 20:58:51.852;;;;;;;;;86,33;;;;;;
04.12.2021 20:58:51.977;;;;;;;;;;;;;;;12015,37
04.12.2021 20:58:52.008;;;;;;224;;;;;;;;;
04.12.2021 20:58:52.492;;;;;;;;;;;;;;;12015,67
04.12.2021 20:58:54.164;;;;;;;;228;;;;;;;
04.12.2021 20:58:54.196;;;;;;;69,6;;;;;;;;
04.12.2021 20:58:58.664;;;;227;;;;;;;;;;;
04.12.2021 20:59:00.680;;;;227;;;;;;;;;;;
04.12.2021 20:59:04.008;69;;;;;;;;;;;;;;
04.12.2021 20:59:18.571;;;86,5;;;;;;;;;;;;
04.12.2021 21:00:21.025;;;;;;226;;;;;;;;;
04.12.2021 21:00:35.181;;;;;;;69,0;;;;;;;;
04.12.2021 21:01:04.009;;;;;69,7;;;;;;;;;;
04.12.2021 21:01:04.509;;;;;69,5;;;;;;;;;;
04.12.2021 21:01:17.509;;;;;;220;;;;;;;;;
04.12.2021 21:01:19.165;;;;;;;;221;;;;;;;
04.12.2021 21:01:35.509;68;;;;;;;;;;;;;;
04.12.2021 21:01:40.165;;;;220;;;;;;;;;;;
04.12.2021 21:02:21.978;;;;;;;;;;;;;;;11866,65
04.12.2021 21:02:51.072;;;86,8;;;;;;;;;;;;
04.12.2021 21:02:54.166;;;;;;;;222;;;;;;;
04.12.2021 21:02:56.166;;;;221;;;;;;;;;;;
04.12.2021 21:02:56.353;;;;;;;;;86,79;;;;;;
04.12.2021 21:02:56.478;;;;;;;;;;;;;;;11869,27
04.12.2021 21:02:56.525;;;;;;220;;;;;;;;;
04.12.2021 21:02:57.353;;;;;;;;;86,80;;;;;;
04.12.2021 21:02:57.541;;;;;;;;;;;;;;;11868,41
04.12.2021 21:02:57.572;;;;;;222;;;;;;;;;
04.12.2021 21:03:03.166;;;;;;;;222;;;;;;;
04.12.2021 21:03:04.666;;;;220;;;;221;;;;;;;
04.12.2021 21:03:05.525;;;;;;220;;;;;;;;;
04.12.2021 21:03:34.900;;;;;;;;;;;;;;66;
04.12.2021 21:03:43.900;;;;;;;;;;;;;96,3;;
04.12.2021 21:03:47.853;;;;;;;;;86,86;;;;;;
04.12.2021 21:04:23.481;;;;;;;;;;;;;;;11863,68
04.12.2021 21:04:24.513;69;;;;;;;;;;;;;;
04.12.2021 21:04:24.997;69;;;;;;;;;;;;;;
04.12.2021 21:04:34.013;;;;;69,8;;;;;;;;;;
04.12.2021 21:04:35.013;;;;;70,0;;;;;;;;;;
04.12.2021 21:05:00.953;;;86,7;;;;;;;;;;;;
04.12.2021 21:05:22.906;;65,7;;;;;;;;;;;;;
04.12.2021 21:05:24.688;;;;;;;69,4;;;;;;;;
04.12.2021 21:05:25.172;;;;;;;69,5;;;;;;;;
04.12.2021 21:05:38.672;;;;;;;;226;;;;;;;
04.12.2021 21:05:43.407;;;;;;;;;;;;;96,2;;
04.12.2021 21:05:58.469;;;;;;;;;;;;;;;11954,54
04.12.2021 21:06:10.516;;;;;;226;;;;;;;;;
04.12.2021 21:06:38.172;;;;225;;;;;;;;;;;
04.12.2021 21:06:53.691;;;;224;;;;;;;;;;;
04.12.2021 21:06:54.660;;;;;;;;225;;;;;;;
04.12.2021 21:06:55.566;;;86,2;;;;;;;;;;;;
04.12.2021 21:07:00.519;;;;;;226;;;;;;;;;
04.12.2021 21:07:00.972;;;;;;;;;;;;;;;11948,83
04.12.2021 21:07:01.347;;;;;;;;;86,17;;;;;;
04.12.2021 21:07:01.457;;;;;;;;;;;;;;;11949,97
04.12.2021 21:07:01.488;;;;;;224;;;;;;;;;
04.12.2021 21:07:02.863;;;;;;;;;86,17;;;;;;
04.12.2021 21:07:03.660;;;;;;;;225;;;;;;;
04.12.2021 21:07:04.504;;;;;;226;;;;;;;;;
04.12.2021 21:07:05.160;;;;;;;;225;;;;;;;
04.12.2021 21:07:06.472;;;;;;;;;;;;;;;11952,05
04.12.2021 21:07:18.660;;;;224;;;;;;;;;;;
04.12.2021 21:07:24.176;;;;;;;69,4;;;;;;;;
04.12.2021 21:07:34.004;;;;;69,9;;;;;;;;;;
04.12.2021 21:07:46.738;;65,6;;;;;;;;;;;;;
04.12.2021 21:07:59.207;;;;225;;;;;;;;;;;
04.12.2021 21:08:03.941;69;;;;;;;;;;;;;;
04.12.2021 21:08:04.629;;;86,1;;;;;;;;;;;;
04.12.2021 21:08:11.723;;;;;;;;;;;;;;66;
04.12.2021 21:08:15.348;;;;;;;;;86,07;;;;;;
04.12.2021 21:08:16.191;;;;;;;;;;;1,1803;0,9957;;;
04.12.2021 21:09:55.176;;;;;;;68,5;;;;;;;;
04.12.2021 21:09:59.660;;;;;;;;218;;;;;;;
04.12.2021 21:10:22.738;;65,5;;;;;;;;;;;;;
04.12.2021 21:10:35.442;;;;;69,0;;;;;;;;;;
04.12.2021 21:10:44.473;;;;;;217;;;;;;;;;
04.12.2021 21:10:53.692;;;;;;;;218;;;;;;;
04.12.2021 21:10:57.082;;;86,3;;;;;;;;;;;;
04.12.2021 21:11:02.676;;;;;;;;;;;;;;66;
04.12.2021 21:11:03.348;;;;;;;;;86,32;;;;;;
04.12.2021 21:11:03.848;;;;;;;;;86,31;;;;;;
04.12.2021 21:11:04.910;;;;;;;;;;;;;;;11806,83
04.12.2021 21:11:05.410;;;;;;;;;;;;;;;11808,89
04.12.2021 21:11:05.489;68;;;;;218;;;;;;;;;
04.12.2021 21:11:06.223;;;;220;;;;;;;;;;;
